"Canton ID",Canton,"SFO Commune ID",Commune,Canton,Commune,"Church, Protestant","Church, Roman Catholic","Church, Christian Catholic",Canton,Commune,"Church, Protestant","Church, Roman Catholic","Church, Christian Catholic",Canton,Commune,Church,Canton,Commune,Church
21,TI,5251,Coldrerio,100,80,0,0,0,100,80,0,0,0,100,80,0,100,80,0
21,TI,5236,"Collina d'Oro",100,60,0,0,0,100,60,0,0,0,100,60,0,100,60,0
21,TI,5176,Comano,100,75,0,0,0,100,75,0,0,0,100,75,0,100,75,0
21,TI,5138,Cugnasco-Gerra,100,90,0,0,0,100,90,0,0,0,100,90,0,100,90,0
21,TI,5180,Cureglia,100,75,0,0,0,100,75,0,0,0,100,75,0,100,75,0
21,TI,5181,Curio,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5071,Dalpe,100,70,0,0,0,100,70,0,0,0,100,70,0,100,70,0
21,TI,5072,Faido,100,94,0,0,0,100,94,0,0,0,100,94,0,100,94,0
21,TI,5398,Gambarogno,100,85,0,0,0,100,85,0,0,0,100,100,0,100,100,0
21,TI,5073,Giornico,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5108,Gordola,100,86,0,0,0,100,86,0,0,0,100,86,0,100,86,0
21,TI,5186,Grancia,100,75,0,0,0,100,75,0,0,0,100,75,0,100,75,0
21,TI,5187,Gravesano,100,70,0,0,0,100,70,0,0,0,100,70,0,100,70,0
21,TI,5009,Isone,100,92,0,0,0,100,92,0,0,0,100,92,0,100,92,0
21,TI,5189,Lamone,100,85,0,0,0,100,85,0,0,0,100,95,0,100,95,0
21,TI,5112,Lavertezzo,100,100,0,0,0,100,100,0,0,0,100,100,0,100,100,0
21,TI,5323,Lavizzara,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5315,Linescio,100,65,0,0,0,100,65,0,0,0,100,65,0,100,65,0
21,TI,5113,Locarno,100,90,0,0,0,100,90,0,0,0,100,97,0,100,97,0
21,TI,5115,Losone,100,90,0,0,0,100,90,0,0,0,100,90,0,100,90,0
21,TI,5192,Lugano,100,77,0,0,0,100,77,0,0,0,100,82,0,100,82,0
21,TI,5010,Lumino,100,90,0,0,0,100,90,0,0,0,100,90,0,100,90,0
21,TI,5317,Maggia,100,90,0,0,0,100,90,0,0,0,100,126,0,100,126,0
21,TI,5193,Magliaso,100,75,0,0,0,100,75,0,0,0,100,75,0,100,75,0
21,TI,5194,Manno,100,65,0,0,0,100,65,0,0,0,100,65,0,100,65,0
21,TI,5196,Massagno,100,70,0,0,0,100,70,0,0,0,100,70,0,100,70,0
21,TI,5198,Melide,100,65,0,0,0,100,65,0,0,0,100,65,0,100,65,0
21,TI,5254,Mendrisio,100,77,0,0,0,100,77,0,0,0,100,82,0,100,82,0
21,TI,5117,Mergoscia,100,100,0,0,0,100,100,0,0,0,100,100,0,100,100,0
21,TI,5199,Mezzovico-Vira,100,60,0,0,0,100,60,0,0,0,100,60,0,100,60,0
21,TI,5200,Miglieglia,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5118,Minusio,100,82,0,0,0,100,82,0,0,0,100,82,0,100,82,0
21,TI,5238,Monteceneri,100,92,0,0,0,100,92,0,0,0,100,92,0,100,92,0
21,TI,5257,"Morbio Inferiore",100,82,0,0,0,100,82,0,0,0,100,82,0,100,82,0
21,TI,5203,Morcote,100,80,0,0,0,100,80,0,0,0,100,80,0,100,80,0
21,TI,5120,Muralto,100,75,0,0,0,100,75,0,0,0,100,75,0,100,75,0
21,TI,5205,Muzzano,100,75,0,0,0,100,75,0,0,0,100,75,0,100,75,0
21,TI,5206,Neggio,100,90,0,0,0,100,90,0,0,0,100,90,0,100,90,0
21,TI,5207,Novaggio,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5260,Novazzano,100,65,0,0,0,100,65,0,0,0,100,65,0,100,65,0
21,TI,5136,Onsernone,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5208,Origlio,100,70,0,0,0,100,70,0,0,0,100,70,0,100,70,0
21,TI,5121,Orselina,100,82,0,0,0,100,82,0,0,0,100,82,0,100,82,0
21,TI,5210,Paradiso,100,58,0,0,0,100,58,0,0,0,100,58,0,100,58,0
21,TI,5076,Personico,100,90,0,0,0,100,90,0,0,0,100,90,0,100,90,0
21,TI,5077,Pollegio,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5212,"Ponte Capriasca",100,85,0,0,0,100,85,0,0,0,100,85,0,100,85,0
21,TI,5214,Porza,100,56,0,0,0,100,56,0,0,0,100,56,0,100,56,0
21,TI,5078,"Prato (Leventina)",100,90,0,0,0,100,90,0,0,0,100,90,0,100,90,0
21,TI,5216,Pura,100,87,0,0,0,100,87,0,0,0,100,87,0,100,87,0
21,TI,5079,Quinto,100,90,0,0,0,100,90,0,0,0,100,90,0,100,90,0
21,TI,5263,"Riva San Vitale",100,80,0,0,0,100,80,0,0,0,100,80,0,100,80,0
21,TI,5287,Riviera,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5125,"Ronco sopra Ascona",100,75,0,0,0,100,75,0,0,0,100,75,0,100,75,0
21,TI,5017,Sant'Antonino,100,70,0,0,0,100,70,0,0,0,100,70,0,100,70,0
21,TI,5221,Savosa,100,75,0,0,0,100,75,0,0,0,100,75,0,100,75,0
21,TI,5050,Serravalle,100,93,0,0,0,100,93,0,0,0,100,93,0,100,93,0
21,TI,5225,Sorengo,100,65,0,0,0,100,65,0,0,0,100,65,0,100,65,0
21,TI,5266,Stabio,100,65,0,0,0,100,65,0,0,0,100,65,0,100,65,0
21,TI,5131,Tenero-Contra,100,93,0,0,0,100,93,0,0,0,100,93,0,100,93,0
21,TI,5396,"Terre di Pedemonte",100,85,0,0,0,100,85,0,0,0,100,85,0,100,85,0
21,TI,5227,Torricella-Taverne,100,85,0,0,0,100,85,0,0,0,100,85,0,100,85,0
21,TI,5239,Tresa,100,85,0,0,0,100,85,0,0,0,100,85,0,100,85,0
21,TI,5268,Vacallo,100,84,0,0,0,100,84,0,0,0,100,84,0,100,84,0
21,TI,5240,"Val Mara",100,80,0,0,0,100,80,0,0,0,100,80,0,100,80,0
21,TI,5230,Vernate,100,80,0,0,0,100,80,0,0,0,100,80,0,100,80,0
21,TI,5399,Verzasca,100,100,0,0,0,100,100,0,0,0,100,100,0,100,100,0
21,TI,5231,Vezia,100,85,0,0,0,100,85,0,0,0,100,85,0,100,85,0
21,TI,5233,"Vico Morcote",100,65,0,0,0,100,65,0,0,0,100,65,0,100,65,0
22,VD,5621,Aclens,155,60,0,0,0,155,60,0,0,0,155,60,0,155,60,0
22,VD,5742,Agiez,155,76,0,0,0,155,76,0,0,0,155,76,0,155,76,0
22,VD,5401,Aigle,155,66,0,0,0,155,66,0,0,0,155,66,0,155,66,0
22,VD,5851,Allaman,155,65,0,0,0,155,65,0,0,0,155,65,0,155,65,0
22,VD,5701,Arnex-sur-Nyon,155,68,0,0,0,155,68,0,0,0,155,68,0,155,68,0
22,VD,5743,Arnex-sur-Orbe,155,71,0,0,0,155,71,0,0,0,155,71,0,155,71,0
22,VD,5702,"Arzier-Le Muids",155,64,0,0,0,155,64,0,0,0,155,64,0,155,64,0
22,VD,5511,Assens,155,70,0,0,0,155,70,0,0,0,155,70,0,155,70,0
22,VD,5422,Aubonne,155,68,0,0,0,155,68,0,0,0,155,68,0,155,68,0
22,VD,5451,Avenches,155,65,0,0,0,155,65,0,0,0,155,65,0,155,65,0
22,VD,5744,Ballaigues,155,65,0,0,0,155,65,0,0,0,155,65,0,155,65,0
22,VD,5423,Ballens,155,73,0,0,0,155,73,0,0,0,155,73,0,155,73,0
22,VD,5703,Bassins,155,72.5,0,0,0,155,72.5,0,0,0,155,72.5,0,155,72.5,0
22,VD,5745,Baulmes,155,76.5,0,0,0,155,76.5,0,0,0,155,76.5,0,155,76.5,0
22,VD,5746,Bavois,155,72,0,0,0,155,72,0,0,0,155,72,0,155,72,0
22,VD,5704,Begnins,155,62.5,0,0,0,155,62.5,0,0,0,155,62.5,0,155,62.5,0
22,VD,5581,Belmont-sur-Lausanne,155,72,0,0,0,155,72,0,0,0,155,72,0,155,72,0
22,VD,5902,Belmont-sur-Yverdon,155,70,0,0,0,155,70,0,0,0,155,70,0,155,70,0
22,VD,5512,Bercher,155,79,0,0,0,155,79,0,0,0,155,79,0,155,79,0
22,VD,5424,Berolle,155,75.5,0,0,0,155,75.5,0,0,0,155,75.5,0,155,75.5,0
22,VD,5471,Bettens,155,70,0,0,0,155,70,0,0,0,155,70,0,155,70,0
22,VD,5402,Bex,155,71,0,0,0,155,71,0,0,0,155,71,0,155,71,0
22,VD,5903,Bioley-Magnoux,155,72,0,0,0,155,72,0,0,0,155,72,0,155,72,0
22,VD,5425,Bière,155,69,0,0,0,155,69,0,0,0,155,69,0,155,69,0
22,VD,5892,"Blonay - Saint-Légier",155,67.5,0,0,0,155,67.5,0,0,0,155,67.5,0,155,67.5,0
22,VD,5747,Bofflens,155,69,0,0,0,155,69,0,0,0,155,69,0,155,69,0
22,VD,5705,Bogis-Bossey,155,70,0,0,0,155,70,0,0,0,155,70,0,155,70,0
22,VD,5551,Bonvillars,155,67,0,0,0,155,67,0,0,0,155,67,0,155,67,0
22,VD,5706,Borex,155,57,0,0,0,155,57,0,0,0,155,57,0,155,57,0
22,VD,5514,Bottens,155,72.5,0,0,0,155,72.5,0,0,0,155,72.5,0,155,72.5,0
22,VD,5426,Bougy-Villars,155,62,0,0,0,155,62,0,0,0,155,62,0,155,62,0
22,VD,5661,Boulens,155,71.5,0,0,0,155,71.5,0,0,0,155,71.5,0,155,71.5,0
22,VD,5613,Bourg-en-Lavaux,155,62.5,0,0,0,155,62.5,0,0,0,155,62.5,0,155,62.5,0
22,VD,5472,Bournens,155,65,0,0,0,155,65,0,0,0,155,65,0,155,65,0
22,VD,5473,Boussens,155,64,0,0,0,155,64,0,0,0,155,64,0,155,64,0
22,VD,5622,Bremblens,155,68,0,0,0,155,68,0,0,0,155,68,0,155,68,0
22,VD,5515,Bretigny-sur-Morrens,155,76,0,0,0,155,76,0,0,0,155,76,0,155,76,0
22,VD,5748,Bretonnières,155,69,0,0,0,155,69,0,0,0,155,69,0,155,69,0
22,VD,5623,Buchillon,155,52,0,0,0,155,52,0,0,0,155,52,0,155,52,0
22,VD,5552,Bullet,155,72,0,0,0,155,72,0,0,0,155,72,0,155,72,0
22,VD,5852,Bursinel,155,62,0,0,0,155,62,0,0,0,155,62,0,155,62,0
22,VD,5853,Bursins,155,71,0,0,0,155,71,0,0,0,155,71,0,155,71,0
22,VD,5854,Burtigny,155,75,0,0,0,155,75,0,0,0,155,75,0,155,75,0
22,VD,5624,Bussigny,155,62.5,0,0,0,155,62.5,0,0,0,155,62.5,0,155,62.5,0
22,VD,5663,Bussy-sur-Moudon,155,78.5,0,0,0,155,78.5,0,0,0,155,78.5,0,155,78.5,0
22,VD,5904,Chamblon,155,66,0,0,0,155,66,0,0,0,155,66,0,155,66,0
22,VD,5553,Champagne,155,65,0,0,0,155,65,0,0,0,155,65,0,155,65,0
22,VD,5812,Champtauroz,155,77,0,0,0,155,77,0,0,0,155,77,0,155,77,0
22,VD,5905,Champvent,155,70,0,0,0,155,70,0,0,0,155,70,0,155,70,0
22,VD,5882,Chardonne,155,68,0,0,0,155,68,0,0,0,155,68,0,155,68,0
22,VD,5707,Chavannes-de-Bogis,155,58,0,0,0,155,58,0,0,0,155,58,0,155,58,0
22,VD,5708,Chavannes-des-Bois,155,66,0,0,0,155,66,0,0,0,155,66,0,155,66,0
22,VD,5907,Chavannes-le-Chêne,155,75,0,0,0,155,75,0,0,0,155,75,0,155,75,0
22,VD,5475,Chavannes-le-Veyron,155,77,0,0,0,155,77,0,0,0,155,77,0,155,77,0
22,VD,5627,Chavannes-près-Renens,155,77.5,0,0,0,155,77.5,0,0,0,155,77.5,0,155,77.5,0
22,VD,5665,Chavannes-sur-Moudon,155,70,0,0,0,155,70,0,0,0,155,70,0,155,70,0
22,VD,5749,Chavornay,155,70.5,0,0,0,155,70.5,0,0,0,155,70.5,0,155,70.5,0
22,VD,5909,Cheseaux-Noréaz,155,67,0,0,0,155,67,0,0,0,155,67,0,155,67,0
22,VD,5582,Cheseaux-sur-Lausanne,155,73,0,0,0,155,73,0,0,0,155,73,0,155,73,0
22,VD,5403,Chessel,155,65,0,0,0,155,65,0,0,0,155,65,0,155,65,0
22,VD,5476,Chevilly,155,70,0,0,0,155,70,0,0,0,155,70,0,155,70,0
22,VD,5813,Chevroux,155,68.5,0,0,0,155,68.5,0,0,0,155,68.5,0,155,68.5,0
22,VD,5601,Chexbres,155,67.5,0,0,0,155,67.5,0,0,0,155,67.5,0,155,67.5,0
22,VD,5628,Chigny,155,62,0,0,0,155,62,0,0,0,155,62,0,155,62,0
22,VD,5841,Château-d'Oex,155,81.5,0,0,0,155,81.5,0,0,0,155,81.5,0,155,81.5,0
22,VD,5709,Chéserex,155,59,0,0,0,155,59,0,0,0,155,59,0,155,59,0
22,VD,5908,Chêne-Pâquier,155,75,0,0,0,155,75,0,0,0,155,75,0,155,75,0
22,VD,5629,Clarmont,155,72,0,0,0,155,72,0,0,0,155,72,0,155,72,0
22,VD,5710,Coinsins,155,49,0,0,0,155,49,0,0,0,155,49,0,155,49,0
22,VD,5711,Commugny,155,57,0,0,0,155,57,0,0,0,155,57,0,155,57,0
22,VD,5554,Concise,155,69,0,0,0,155,69,0,0,0,155,69,0,155,69,0
22,VD,5712,Coppet,155,57,0,0,0,155,57,0,0,0,155,57,0,155,57,0
22,VD,5404,Corbeyrier,155,74,0,0,0,155,74,0,0,0,155,74,0,155,74,0
22,VD,5785,Corcelles-le-Jorat,155,75,0,0,0,155,75,0,0,0,155,75,0,155,75,0
22,VD,5555,Corcelles-près-Concise,155,69,0,0,0,155,69,0,0,0,155,69,0,155,69,0
22,VD,5816,Corcelles-près-Payerne,155,65,0,0,0,155,65,0,0,0,155,65,0,155,65,0
22,VD,5883,Corseaux,155,67.5,0,0,0,155,67.5,0,0,0,155,67.5,0,155,67.5,0
22,VD,5884,Corsier-sur-Vevey,155,64.5,0,0,0,155,64.5,0,0,0,155,64.5,0,155,64.5,0
22,VD,5477,Cossonay,155,66,0,0,0,155,66,0,0,0,155,66,0,155,66,0
22,VD,5713,"Crans (VD)",155,59,0,0,0,155,59,0,0,0,155,59,0,155,59,0
22,VD,5714,Crassier,155,65,0,0,0,155,65,0,0,0,155,65,0,155,65,0
22,VD,5583,Crissier,155,63.5,0,0,0,155,63.5,0,0,0,155,63.5,0,155,63.5,0
22,VD,5910,Cronay,155,75,0,0,0,155,75,0,0,0,155,75,0,155,75,0
22,VD,5752,Croy,155,74,0,0,0,155,74,0,0,0,155,74,0,155,74,0
22,VD,5479,Cuarnens,155,76,0,0,0,155,76,0,0,0,155,76,0,155,76,0
22,VD,5911,Cuarny,155,77,0,0,0,155,77,0,0,0,155,77,0,155,77,0
22,VD,5456,Cudrefin,155,59,0,0,0,155,59,0,0,0,155,59,0,155,59,0
22,VD,5516,"Cugy (VD)",155,76,0,0,0,155,76,0,0,0,155,76,0,155,76,0
22,VD,5669,Curtilles,155,73,0,0,0,155,73,0,0,0,155,73,0,155,73,0
22,VD,5480,Daillens,155,66,0,0,0,155,66,0,0,0,155,66,0,155,66,0
22,VD,5631,Denens,155,65,0,0,0,155,65,0,0,0,155,65,0,155,65,0
22,VD,5632,Denges,155,62,0,0,0,155,62,0,0,0,155,62,0,155,62,0
22,VD,5481,Dizy,155,75,0,0,0,155,75,0,0,0,155,75,0,155,75,0
22,VD,5671,"Dompierre (VD)",155,78,0,0,0,155,78,0,0,0,155,78,0,155,78,0
22,VD,5913,Donneloye,155,73,0,0,0,155,73,0,0,0,155,73,0,155,73,0
22,VD,5715,Duillier,155,66,0,0,0,155,66,0,0,0,155,66,0,155,66,0
22,VD,5855,Dully,155,53,0,0,0,155,53,0,0,0,155,53,0,155,53,0
22,VD,5912,Démoret,155,78,0,0,0,155,78,0,0,0,155,78,0,155,78,0
22,VD,5518,Echallens,155,72.5,0,0,0,155,72.5,0,0,0,155,72.5,0,155,72.5,0
22,VD,5633,Echandens,155,60.5,0,0,0,155,60.5,0,0,0,155,60.5,0,155,60.5,0
22,VD,5634,Echichens,155,66,0,0,0,155,66,0,0,0,155,66,0,155,66,0
22,VD,5482,Eclépens,155,46,0,0,0,155,46,0,0,0,155,46,0,155,46,0
22,VD,5635,"Ecublens (VD)",155,62.5,0,0,0,155,62.5,0,0,0,155,62.5,0,155,62.5,0
22,VD,5584,Epalinges,155,64.5,0,0,0,155,64.5,0,0,0,155,64.5,0,155,64.5,0
22,VD,5914,"Ependes (VD)",155,73.5,0,0,0,155,73.5,0,0,0,155,73.5,0,155,73.5,0
22,VD,5856,Essertines-sur-Rolle,155,66.5,0,0,0,155,66.5,0,0,0,155,66.5,0,155,66.5,0
22,VD,5520,Essertines-sur-Yverdon,155,72,0,0,0,155,72,0,0,0,155,72,0,155,72,0
22,VD,5521,Etagnières,155,73,0,0,0,155,73,0,0,0,155,73,0,155,73,0
22,VD,5636,Etoy,155,60,0,0,0,155,60,0,0,0,155,60,0,155,60,0
22,VD,5716,Eysins,155,59.5,0,0,0,155,59.5,0,0,0,155,59.5,0,155,59.5,0
22,VD,5458,Faoug,155,65,0,0,0,155,65,0,0,0,155,65,0,155,65,0
22,VD,5483,Ferreyres,155,76,0,0,0,155,76,0,0,0,155,76,0,155,76,0
22,VD,5522,Fey,155,75,0,0,0,155,75,0,0,0,155,75,0,155,75,0
22,VD,5556,Fiez,155,69,0,0,0,155,69,0,0,0,155,69,0,155,69,0
22,VD,5557,Fontaines-sur-Grandson,155,72,0,0,0,155,72,0,0,0,155,72,0,155,72,0
22,VD,5604,"Forel (Lavaux)",155,69,0,0,0,155,69,0,0,0,155,69,0,155,69,0
22,VD,5717,Founex,155,57,0,0,0,155,57,0,0,0,155,57,0,155,57,0
22,VD,5523,Froideville,155,72,0,0,0,155,72,0,0,0,155,72,0,155,72,0
22,VD,5427,Féchy,155,64,0,0,0,155,64,0,0,0,155,64,0,155,64,0
22,VD,5718,Genolier,155,52,0,0,0,155,52,0,0,0,155,52,0,155,52,0
22,VD,5559,Giez,155,68,0,0,0,155,68,0,0,0,155,68,0,155,68,0
22,VD,5857,Gilly,155,62.5,0,0,0,155,62.5,0,0,0,155,62.5,0,155,62.5,0
22,VD,5428,Gimel,155,73,0,0,0,155,73,0,0,0,155,73,0,155,73,0
22,VD,5719,Gingins,155,60,0,0,0,155,60,0,0,0,155,60,0,155,60,0
22,VD,5720,Givrins,155,67,0,0,0,155,67,0,0,0,155,67,0,155,67,0
22,VD,5721,Gland,155,61,0,0,0,155,61,0,0,0,155,61,0,155,61,0
22,VD,5484,Gollion,155,74,0,0,0,155,74,0,0,0,155,74,0,155,74,0
22,VD,5541,Goumoëns,155,75.5,0,0,0,155,75.5,0,0,0,155,75.5,0,155,75.5,0
22,VD,5485,Grancy,155,70,0,0,0,155,70,0,0,0,155,70,0,155,70,0
22,VD,5817,Grandcour,155,72,0,0,0,155,72,0,0,0,155,72,0,155,72,0
22,VD,5560,Grandevent,155,71,0,0,0,155,71,0,0,0,155,71,0,155,71,0
22,VD,5561,Grandson,155,69,0,0,0,155,69,0,0,0,155,69,0,155,69,0
22,VD,5722,Grens,155,62,0,0,0,155,62,0,0,0,155,62,0,155,62,0
22,VD,5405,Gryon,155,73.5,0,0,0,155,73.5,0,0,0,155,73.5,0,155,73.5,0
22,VD,5656,Hautemorges,155,68,0,0,0,155,68,0,0,0,155,68,0,155,68,0
22,VD,5819,Henniez,155,69,0,0,0,155,69,0,0,0,155,69,0,155,69,0
22,VD,5673,Hermenches,155,73.5,0,0,0,155,73.5,0,0,0,155,73.5,0,155,73.5,0
22,VD,5885,Jongny,155,69.5,0,0,0,155,69.5,0,0,0,155,69.5,0,155,69.5,0
22,VD,5804,Jorat-Menthue,155,70.5,0,0,0,155,70.5,0,0,0,155,70.5,0,155,70.5,0
22,VD,5806,Jorat-Mézières,155,71,0,0,0,155,71,0,0,0,155,71,0,155,71,0
22,VD,5585,Jouxtens-Mézery,155,59,0,0,0,155,59,0,0,0,155,59,0,155,59,0
22,VD,5754,Juriens,155,79,0,0,0,155,79,0,0,0,155,79,0,155,79,0
22,VD,5871,L'Abbaye,155,76,0,0,0,155,76,0,0,0,155,76,0,155,76,0
22,VD,5741,L'Abergement,155,80,0,0,0,155,80,0,0,0,155,80,0,155,80,0
22,VD,5486,L'Isle,155,75,0,0,0,155,75,0,0,0,155,75,0,155,75,0
22,VD,5474,"La Chaux (Cossonay)",155,76,0,0,0,155,76,0,0,0,155,76,0,155,76,0
22,VD,5758,"La Praz",155,83,0,0,0,155,83,0,0,0,155,83,0,155,83,0
22,VD,5726,"La Rippe",155,63.5,0,0,0,155,63.5,0,0,0,155,63.5,0,155,63.5,0
22,VD,5498,"La Sarraz",155,70,0,0,0,155,70,0,0,0,155,70,0,155,70,0
22,VD,5889,"La Tour-de-Peilz",155,64,0,0,0,155,64,0,0,0,155,64,0,155,64,0
22,VD,5586,Lausanne,155,78.5,0,0,0,155,78.5,0,0,0,155,78.5,0,155,78.5,0
22,VD,5406,Lavey-Morcles,155,71.5,0,0,0,155,71.5,0,0,0,155,71.5,0,155,71.5,0
22,VD,5637,Lavigny,155,73,0,0,0,155,73,0,0,0,155,73,0,155,73,0
22,VD,5872,"Le Chenit",155,58.5,0,0,0,155,58.5,0,0,0,155,58.5,0,155,58.5,0
22,VD,5873,"Le Lieu",155,70,0,0,0,155,70,0,0,0,155,70,0,155,70,0
22,VD,5587,"Le Mont-sur-Lausanne",155,72,0,0,0,155,72,0,0,0,155,72,0,155,72,0
22,VD,5731,"Le Vaud",155,69,0,0,0,155,69,0,0,0,155,69,0,155,69,0
22,VD,5750,"Les Clées",155,80,0,0,0,155,80,0,0,0,155,80,0,155,80,0
22,VD,5407,Leysin,155,78,0,0,0,155,78,0,0,0,155,78,0,155,78,0
22,VD,5755,Lignerolle,155,78.5,0,0,0,155,78.5,0,0,0,155,78.5,0,155,78.5,0
22,VD,5638,Lonay,155,55,0,0,0,155,55,0,0,0,155,55,0,155,55,0
22,VD,5429,Longirod,155,77.5,0,0,0,155,77.5,0,0,0,155,77.5,0,155,77.5,0
22,VD,5674,Lovatens,155,75,0,0,0,155,75,0,0,0,155,75,0,155,75,0
22,VD,5675,Lucens,155,69.5,0,0,0,155,69.5,0,0,0,155,69.5,0,155,69.5,0
22,VD,5858,Luins,155,58.5,0,0,0,155,58.5,0,0,0,155,58.5,0,155,58.5,0
22,VD,5639,"Lully (VD)",155,58,0,0,0,155,58,0,0,0,155,58,0,155,58,0
22,VD,5487,Lussery-Villars,155,75,0,0,0,155,75,0,0,0,155,75,0,155,75,0
22,VD,5640,Lussy-sur-Morges,155,61.5,0,0,0,155,61.5,0,0,0,155,61.5,0,155,61.5,0
22,VD,5606,Lutry,155,54,0,0,0,155,54,0,0,0,155,54,0,155,54,0
22,VD,5790,Maracon,155,74.5,0,0,0,155,74.5,0,0,0,155,74.5,0,155,74.5,0
22,VD,5430,Marchissy,155,77.5,0,0,0,155,77.5,0,0,0,155,77.5,0,155,77.5,0
22,VD,5919,Mathod,155,72,0,0,0,155,72,0,0,0,155,72,0,155,72,0
22,VD,5562,Mauborget,155,70,0,0,0,155,70,0,0,0,155,70,0,155,70,0
22,VD,5488,Mauraz,155,75,0,0,0,155,75,0,0,0,155,75,0,155,75,0
22,VD,5489,"Mex (VD)",155,59.5,0,0,0,155,59.5,0,0,0,155,59.5,0,155,59.5,0
22,VD,5723,Mies,155,54,0,0,0,155,54,0,0,0,155,54,0,155,54,0
22,VD,5821,Missy,155,69,0,0,0,155,69,0,0,0,155,69,0,155,69,0
22,VD,5490,Moiry,155,76,0,0,0,155,76,0,0,0,155,76,0,155,76,0
22,VD,5431,"Mollens (VD)",155,74,0,0,0,155,74,0,0,0,155,74,0,155,74,0
22,VD,5921,Molondin,155,81,0,0,0,155,81,0,0,0,155,81,0,155,81,0
22,VD,5491,Mont-la-Ville,155,76,0,0,0,155,76,0,0,0,155,76,0,155,76,0
22,VD,5859,Mont-sur-Rolle,155,62,0,0,0,155,62,0,0,0,155,62,0,155,62,0
22,VD,5922,Montagny-près-Yverdon,155,64.5,0,0,0,155,64.5,0,0,0,155,64.5,0,155,64.5,0
22,VD,5693,Montanaire,155,70,0,0,0,155,70,0,0,0,155,70,0,155,70,0
22,VD,5756,Montcherand,155,72,0,0,0,155,72,0,0,0,155,72,0,155,72,0
22,VD,5540,Montilliez,155,72.5,0,0,0,155,72.5,0,0,0,155,72.5,0,155,72.5,0
22,VD,5792,Montpreveyres,155,74.5,0,0,0,155,74.5,0,0,0,155,74.5,0,155,74.5,0
22,VD,5886,Montreux,155,65,0,0,0,155,65,0,0,0,155,65,0,155,65,0
22,VD,5492,Montricher,155,64,0,0,0,155,64,0,0,0,155,64,0,155,64,0
22,VD,5642,Morges,155,67,0,0,0,155,67,0,0,0,155,67,0,155,67,0
22,VD,5527,"Morrens (VD)",155,74,0,0,0,155,74,0,0,0,155,74,0,155,74,0
22,VD,5678,Moudon,155,72.5,0,0,0,155,72.5,0,0,0,155,72.5,0,155,72.5,0
22,VD,5563,Mutrux,155,80,0,0,0,155,80,0,0,0,155,80,0,155,80,0
22,VD,5564,Novalles,155,76,0,0,0,155,76,0,0,0,155,76,0,155,76,0
22,VD,5408,Noville,155,75,0,0,0,155,75,0,0,0,155,75,0,155,75,0
22,VD,5724,Nyon,155,61,0,0,0,155,61,0,0,0,155,61,0,155,61,0
22,VD,5680,Ogens,155,78,0,0,0,155,78,0,0,0,155,78,0,155,78,0
22,VD,5409,Ollon,155,68,0,0,0,155,68,0,0,0,155,68,0,155,68,0
22,VD,5565,"Onnens (VD)",155,65,0,0,0,155,65,0,0,0,155,65,0,155,65,0
22,VD,5923,Oppens,155,79,0,0,0,155,79,0,0,0,155,79,0,155,79,0
22,VD,5757,Orbe,155,75.5,0,0,0,155,75.5,0,0,0,155,75.5,0,155,75.5,0
22,VD,5924,Orges,155,74,0,0,0,155,74,0,0,0,155,74,0,155,74,0
22,VD,5410,Ormont-Dessous,155,77,0,0,0,155,77,0,0,0,155,77,0,155,77,0
22,VD,5411,Ormont-Dessus,155,76,0,0,0,155,76,0,0,0,155,76,0,155,76,0
22,VD,5493,Orny,155,73,0,0,0,155,73,0,0,0,155,73,0,155,73,0
22,VD,5805,Oron,155,69,0,0,0,155,69,0,0,0,155,69,0,155,69,0
22,VD,5925,Orzens,155,79,0,0,0,155,79,0,0,0,155,79,0,155,79,0
22,VD,5529,Oulens-sous-Echallens,155,71,0,0,0,155,71,0,0,0,155,71,0,155,71,0
22,VD,5530,Pailly,155,76,0,0,0,155,76,0,0,0,155,76,0,155,76,0
22,VD,5588,Paudex,155,66.5,0,0,0,155,66.5,0,0,0,155,66.5,0,155,66.5,0
22,VD,5822,Payerne,155,70,0,0,0,155,70,0,0,0,155,70,0,155,70,0
22,VD,5495,Penthalaz,155,72.5,0,0,0,155,72.5,0,0,0,155,72.5,0,155,72.5,0
22,VD,5496,Penthaz,155,69.5,0,0,0,155,69.5,0,0,0,155,69.5,0,155,69.5,0
22,VD,5531,Penthéréaz,155,74,0,0,0,155,74,0,0,0,155,74,0,155,74,0
22,VD,5860,Perroy,155,60.5,0,0,0,155,60.5,0,0,0,155,60.5,0,155,60.5,0
22,VD,5533,Poliez-Pittet,155,73,0,0,0,155,73,0,0,0,155,73,0,155,73,0
22,VD,5497,Pompaples,155,66,0,0,0,155,66,0,0,0,155,66,0,155,66,0
